time;protocol;ip src;src port;ip dst;dst port;flags;seq;ack;options;length
07:48:27.308724;IP;192.168.190.222;61613;BP-Linux8;ssh;[.];;613;options|nop,nop,TS|val|2033245196|ecr|136696873;0
07:48:28.302593;IP;BP-Linux8;;192.168.115;255;;4;;;64
07:48:28.303125;IP;192.168.115;2;BP-Linux8;;;4;;;64
07:48:28.303221;IP;BP-Linux8;ssh;192.168.190.222;61613;[P.];613:713;36;options|nop,nop,TS|val|136697123|ecr|2033245196;100
07:48:28.308489;IP;192.168.190.222;61613;BP-Linux8;ssh;[.];;713;options|nop,nop,TS|val|2033246189|ecr|136697123;0
07:48:29.302608;IP;BP-Linux8;;192.168.115;255;;5;;;64
07:48:29.303133;IP;192.168.115;2;BP-Linux8;;;5;;;64
07:48:29.303232;IP;BP-Linux8;ssh;192.168.190.222;61613;[P.];713:813;36;options|nop,nop,TS|val|136697373|ecr|2033246189;100
07:48:29.308529;IP;192.168.190.222;61613;BP-Linux8;ssh;[.];;813;options|nop,nop,TS|val|2033247188|ecr|136697373;0
07:48:30.302593;IP;BP-Linux8;;192.168.115;255;;6;;;64
07:48:30.303189;IP;192.168.115;2;BP-Linux8;;;6;;;64
07:48:30.303263;IP;BP-Linux8;ssh;192.168.190.222;61613;[P.];813:913;36;options|nop,nop,TS|val|136697623|ecr|2033247188;100
07:48:30.308605;IP;192.168.190.222;61613;BP-Linux8;ssh;[.];;913;options|nop,nop,TS|val|2033248187|ecr|136697623;0
07:48:31.302598;IP;BP-Linux8;;192.168.115;255;;7;;;64
07:48:31.303111;IP;192.168.115;2;BP-Linux8;;;7;;;64
07:48:31.303193;IP;BP-Linux8;ssh;192.168.190.222;61613;[P.];913:1013;36;options|nop,nop,TS|val|136697873|ecr|2033248187;100
07:48:31.308964;IP;192.168.190.222;61613;BP-Linux8;ssh;[.];;1013;options|nop,nop,TS|val|2033249186|ecr|136697873;0
07:48:32.209900;IP;192.168.190.222;61604;BP-Linux8;ssh;[P.];36:80;637;options|nop,nop,TS|val|2033250086|ecr|136695929;44
07:48:32.210144;IP;BP-Linux8;ssh;192.168.190.222;61604;[P.];637:745;80;options|nop,nop,TS|val|136698099|ecr|2033250086;108
07:48:32.215422;IP;192.168.190.222;61604;BP-Linux8;ssh;[.];;745;options|nop,nop,TS|val|2033250091|ecr|136698099;0
07:48:32.302591;IP;BP-Linux8;;192.168.115;255;;8;;;64
07:48:32.303117;IP;192.168.115;2;BP-Linux8;;;8;;;64
07:48:32.303189;IP;BP-Linux8;ssh;192.168.190.222;61613;[P.];1013:1113;36;options|nop,nop,TS|val|136698123|ecr|2033249186;100
07:48:32.308555;IP;192.168.190.222;61613;BP-Linux8;ssh;[.];;1113;options|nop,nop,TS|val|2033250183|ecr|136698123;0
07:48:32.665083;IP;192.168.190.222;61604;BP-Linux8;ssh;[P.];80:116;745;options|nop,nop,TS|val|2033250538|ecr|136698099;36
07:48:32.665937;IP;BP-Linux8;ssh;192.168.190.222;61604;[P.];745:781;116;options|nop,nop,TS|val|136698213|ecr|2033250538;36
07:48:32.669785;IP;BP-Linux8;34664;ns1.lan.rt;domain;;;;;
07:48:32.670602;IP;ns1.lan.rt;domain;BP-Linux8;34664;;;;;
07:48:32.671188;IP;192.168.190.222;61604;BP-Linux8;ssh;[.];;781;options|nop,nop,TS|val|2033250543|ecr|136698213;0
07:48:32.671507;IP;BP-Linux8;ssh;192.168.190.222;61604;[P.];781:889;116;options|nop,nop,TS|val|136698215|ecr|2033250543;108
07:48:32.671541;IP;BP-Linux8;ssh;192.168.190.222;61604;[P.];889:925;116;options|nop,nop,TS|val|136698215|ecr|2033250543;36
07:48:32.671567;IP;128.1.77.226;1916;52.94.225.248;http;[S];214555224:214555344;;;120
07:48:32.671596;IP;128.1.77.226;1917;52.94.225.248;http;[S];1064706855:1064706975;;;120
07:48:32.671617;IP;128.1.77.226;1918;52.94.225.248;http;[S];1798564570:1798564690;;;120
07:48:32.671634;IP;128.1.77.226;1919;52.94.225.248;http;[S];994118956:994119076;;;120
07:48:32.671650;IP;128.1.77.226;1920;52.94.225.248;http;[S];283660485:283660605;;;120
07:48:32.671667;IP;128.1.77.226;1921;52.94.225.248;http;[S];1439544296:1439544416;;;120
07:48:32.671685;IP;128.1.77.226;1922;52.94.225.248;http;[S];471526959:471527079;;;120
07:48:32.671702;IP;128.1.77.226;1923;52.94.225.248;http;[S];562616629:562616749;;;120
07:48:32.671719;IP;128.1.77.226;1924;52.94.225.248;http;[S];1195311597:1195311717;;;120
07:48:32.671736;IP;128.1.77.226;1925;52.94.225.248;http;[S];1305113934:1305114054;;;120
07:48:32.671753;IP;128.1.77.226;1926;52.94.225.248;http;[S];1657168826:1657168946;;;120
07:48:32.671770;IP;128.1.77.226;1927;52.94.225.248;http;[S];1942941601:1942941721;;;120
07:48:32.671787;IP;128.1.77.226;1928;52.94.225.248;http;[S];1456844021:1456844141;;;120
07:48:32.671804;IP;128.1.77.226;1929;52.94.225.248;http;[S];1260143466:1260143586;;;120
07:48:32.671821;IP;128.1.77.226;1930;52.94.225.248;http;[S];1880197655:1880197775;;;120
07:48:32.671838;IP;128.1.77.226;1931;52.94.225.248;http;[S];848468681:848468801;;;120
07:48:32.671855;IP;128.1.77.226;1932;52.94.225.248;http;[S];49400564:49400684;;;120
07:48:32.671872;IP;128.1.77.226;1933;52.94.225.248;http;[S];729393205:729393325;;;120
07:48:32.671888;IP;128.1.77.226;1934;52.94.225.248;http;[S];1380170792:1380170912;;;120
07:48:32.671905;IP;128.1.77.226;1935;52.94.225.248;http;[S];2143860630:2143860750;;;120
07:48:32.671922;IP;128.1.77.226;1936;52.94.225.248;http;[S];10061008:10061128;;;120
07:48:32.671939;IP;128.1.77.226;1937;52.94.225.248;http;[S];366589022:366589142;;;120
07:48:32.671957;IP;128.1.77.226;1938;52.94.225.248;http;[S];1395474060:1395474180;;;120
07:48:32.671974;IP;128.1.77.226;1939;52.94.225.248;http;[S];356733932:356734052;;;120
07:48:32.671991;IP;128.1.77.226;1940;52.94.225.248;http;[S];646354185:646354305;;;120
07:48:32.672008;IP;128.1.77.226;1941;52.94.225.248;http;[S];943163926:943164046;;;120
07:48:32.672025;IP;128.1.77.226;1942;52.94.225.248;http;[S];516270483:516270603;;;120
07:48:32.672042;IP;128.1.77.226;1943;52.94.225.248;http;[S];1812041543:1812041663;;;120
07:48:32.672059;IP;128.1.77.226;1944;52.94.225.248;http;[S];89626073:89626193;;;120
07:48:32.672076;IP;128.1.77.226;1945;52.94.225.248;http;[S];451041630:451041750;;;120
07:48:32.672093;IP;128.1.77.226;1946;52.94.225.248;http;[S];379360334:379360454;;;120
07:48:32.672109;IP;128.1.77.226;1947;52.94.225.248;http;[S];89137410:89137530;;;120
07:48:32.672127;IP;128.1.77.226;1948;52.94.225.248;http;[S];645079713:645079833;;;120
07:48:32.672144;IP;128.1.77.226;1949;52.94.225.248;http;[S];1698268164:1698268284;;;120
07:48:32.672161;IP;128.1.77.226;1950;52.94.225.248;http;[S];2095338073:2095338193;;;120
07:48:32.672178;IP;128.1.77.226;1951;52.94.225.248;http;[S];2119949925:2119950045;;;120
07:48:32.672195;IP;128.1.77.226;1952;52.94.225.248;http;[S];1064164369:1064164489;;;120
07:48:32.672212;IP;128.1.77.226;1953;52.94.225.248;http;[S];1546992011:1546992131;;;120
07:48:32.672229;IP;128.1.77.226;1954;52.94.225.248;http;[S];1983565834:1983565954;;;120
07:48:32.672246;IP;128.1.77.226;1955;52.94.225.248;http;[S];1421713785:1421713905;;;120
07:48:32.672263;IP;128.1.77.226;1956;52.94.225.248;http;[S];1166549800:1166549920;;;120
07:48:32.672280;IP;128.1.77.226;unix-status;52.94.225.248;http;[S];727759057:727759177;;;120
07:48:32.672297;IP;128.1.77.226;log-server;52.94.225.248;http;[S];2048283158:2048283278;;;120
07:48:32.672314;IP;128.1.77.226;remoteping;52.94.225.248;http;[S];142515179:142515299;;;120
07:48:32.672331;IP;128.1.77.226;1960;52.94.225.248;http;[S];565565884:565566004;;;120
07:48:32.672348;IP;128.1.77.226;1961;52.94.225.248;http;[S];902665632:902665752;;;120
07:48:32.672365;IP;128.1.77.226;1962;52.94.225.248;http;[S];2002283105:2002283225;;;120
07:48:32.672384;IP;128.1.77.226;1963;52.94.225.248;http;[S];1766335218:1766335338;;;120
07:48:32.672401;IP;128.1.77.226;1964;52.94.225.248;http;[S];924215178:924215298;;;120
07:48:32.672417;IP;128.1.77.226;1965;52.94.225.248;http;[S];856093776:856093896;;;120
07:48:32.672434;IP;128.1.77.226;1966;52.94.225.248;http;[S];1558347994:1558348114;;;120
07:48:32.672451;IP;128.1.77.226;1967;52.94.225.248;http;[S];893555193:893555313;;;120
07:48:32.672477;IP;128.1.77.226;1968;52.94.225.248;http;[S];1375788043:1375788163;;;120
07:48:32.672497;IP;128.1.77.226;1969;52.94.225.248;http;[S];105553307:105553427;;;120
07:48:32.672517;IP;128.1.77.226;1970;52.94.225.248;http;[S];1734552215:1734552335;;;120
07:48:32.672536;IP;128.1.77.226;1971;52.94.225.248;http;[S];466688008:466688128;;;120
07:48:32.672556;IP;128.1.77.226;1972;52.94.225.248;http;[S];1540091907:1540092027;;;120
07:48:32.672573;IP;128.1.77.226;1973;52.94.225.248;http;[S];1176067101:1176067221;;;120
07:48:32.672589;IP;128.1.77.226;1974;52.94.225.248;http;[S];1186655133:1186655253;;;120
07:48:32.672606;IP;128.1.77.226;1975;52.94.225.248;http;[S];1661482076:1661482196;;;120
07:48:32.672622;IP;128.1.77.226;1976;52.94.225.248;http;[S];904105912:904106032;;;120
07:48:32.672639;IP;128.1.77.226;1977;52.94.225.248;http;[S];1441370624:1441370744;;;120
07:48:32.672655;IP;128.1.77.226;1978;52.94.225.248;http;[S];1214929973:1214930093;;;120
07:48:32.672672;IP;128.1.77.226;1979;52.94.225.248;http;[S];869863674:869863794;;;120
07:48:32.672689;IP;128.1.77.226;1980;52.94.225.248;http;[S];2104439890:2104440010;;;120
07:48:32.672705;IP;128.1.77.226;1981;52.94.225.248;http;[S];571545751:571545871;;;120
07:48:32.672721;IP;128.1.77.226;1982;52.94.225.248;http;[S];538614830:538614950;;;120
07:48:32.672738;IP;128.1.77.226;1983;52.94.225.248;http;[S];922327849:922327969;;;120
07:48:32.672754;IP;128.1.77.226;1984;52.94.225.248;http;[S];1122193171:1122193291;;;120
07:48:32.672778;IP;128.1.77.226;1985;52.94.225.248;http;[S];974292982:974293102;;;120
07:48:32.672803;IP;128.1.77.226;1986;52.94.225.248;http;[S];1900341068:1900341188;;;120
07:48:32.672821;IP;128.1.77.226;1987;52.94.225.248;http;[S];771919932:771920052;;;120
07:48:32.672838;IP;128.1.77.226;1988;52.94.225.248;http;[S];464272281:464272401;;;120
07:48:32.672855;IP;128.1.77.226;1989;52.94.225.248;http;[S];878197625:878197745;;;120
07:48:32.672872;IP;128.1.77.226;1990;52.94.225.248;http;[S];8727494:8727614;;;120
07:48:32.672888;IP;128.1.77.226;1991;52.94.225.248;http;[S];568911422:568911542;;;120
07:48:32.672905;IP;128.1.77.226;1992;52.94.225.248;http;[S];1313931393:1313931513;;;120
07:48:32.672921;IP;128.1.77.226;1993;52.94.225.248;http;[S];2098586864:2098586984;;;120
07:48:32.672938;IP;128.1.77.226;1994;52.94.225.248;http;[S];394245758:394245878;;;120
07:48:32.672954;IP;128.1.77.226;1995;52.94.225.248;http;[S];1420090548:1420090668;;;120
07:48:32.672971;IP;128.1.77.226;1996;52.94.225.248;http;[S];1737247714:1737247834;;;120
07:48:32.672988;IP;128.1.77.226;1997;52.94.225.248;http;[S];756581604:756581724;;;120
07:48:32.673004;IP;128.1.77.226;1998;52.94.225.248;http;[S];1519131058:1519131178;;;120
07:48:32.673021;IP;128.1.77.226;1999;52.94.225.248;http;[S];1105716823:1105716943;;;120
07:48:32.673037;IP;128.1.77.226;cisco-sccp;52.94.225.248;http;[S];1769375856:1769375976;;;120
07:48:32.673054;IP;128.1.77.226;2001;52.94.225.248;http;[S];949693075:949693195;;;120
07:48:32.673070;IP;128.1.77.226;2002;52.94.225.248;http;[S];1260840136:1260840256;;;120
07:48:32.673087;IP;128.1.77.226;cfinger;52.94.225.248;http;[S];2095425300:2095425420;;;120
07:48:32.673104;IP;128.1.77.226;2004;52.94.225.248;http;[S];334548371:334548491;;;120
07:48:32.673120;IP;128.1.77.226;2005;52.94.225.248;http;[S];1459831779:1459831899;;;120
07:48:32.673137;IP;128.1.77.226;2006;52.94.225.248;http;[S];690306656:690306776;;;120
07:48:32.673153;IP;128.1.77.226;2007;52.94.225.248;http;[S];1077562564:1077562684;;;120
07:48:32.673170;IP;128.1.77.226;2008;52.94.225.248;http;[S];1915486477:1915486597;;;120
07:48:32.673186;IP;128.1.77.226;2009;52.94.225.248;http;[S];124041074:124041194;;;120
07:48:32.673203;IP;128.1.77.226;search;52.94.225.248;http;[S];868057325:868057445;;;120
07:48:32.673219;IP;128.1.77.226;2011;52.94.225.248;http;[S];1957007823:1957007943;;;120
07:48:32.673236;IP;128.1.77.226;2012;52.94.225.248;http;[S];1814954671:1814954791;;;120
07:48:32.673252;IP;128.1.77.226;2013;52.94.225.248;http;[S];980512701:980512821;;;120
07:48:32.673269;IP;128.1.77.226;2014;52.94.225.248;http;[S];376009761:376009881;;;120
07:48:32.673285;IP;128.1.77.226;2015;52.94.225.248;http;[S];1123639023:1123639143;;;120
07:48:32.673301;IP;128.1.77.226;2016;52.94.225.248;http;[S];2050209821:2050209941;;;120
07:48:32.673320;IP;128.1.77.226;2017;52.94.225.248;http;[S];761095928:761096048;;;120
07:48:32.673337;IP;128.1.77.226;2018;52.94.225.248;http;[S];175700924:175701044;;;120
07:48:32.673353;IP;128.1.77.226;2019;52.94.225.248;http;[S];758297091:758297211;;;120
07:48:32.673370;IP;128.1.77.226;2020;52.94.225.248;http;[S];1239598405:1239598525;;;120
07:48:32.673398;IP;128.1.77.226;2021;52.94.225.248;http;[S];1628332361:1628332481;;;120
07:48:32.673418;IP;128.1.77.226;2022;52.94.225.248;http;[S];345926733:345926853;;;120
07:48:32.673438;IP;128.1.77.226;2023;52.94.225.248;http;[S];853796564:853796684;;;120
07:48:32.673457;IP;128.1.77.226;2024;52.94.225.248;http;[S];955561421:955561541;;;120
07:48:32.673476;IP;128.1.77.226;2025;52.94.225.248;http;[S];1045467062:1045467182;;;120
07:48:32.673496;IP;128.1.77.226;2026;52.94.225.248;http;[S];396120388:396120508;;;120
07:48:32.673512;IP;128.1.77.226;2027;52.94.225.248;http;[S];744769113:744769233;;;120
07:48:32.673529;IP;128.1.77.226;2028;52.94.225.248;http;[S];700511193:700511313;;;120
07:48:32.673545;IP;128.1.77.226;2029;52.94.225.248;http;[S];1782477686:1782477806;;;120
07:48:32.673562;IP;128.1.77.226;2030;52.94.225.248;http;[S];801418120:801418240;;;120
07:48:32.673578;IP;128.1.77.226;2031;52.94.225.248;http;[S];1674191998:1674192118;;;120
07:48:32.673594;IP;128.1.77.226;2032;52.94.225.248;http;[S];1055525099:1055525219;;;120
07:48:32.673611;IP;128.1.77.226;2033;52.94.225.248;http;[S];206257561:206257681;;;120
07:48:32.673627;IP;128.1.77.226;2034;52.94.225.248;http;[S];1221814682:1221814802;;;120
07:48:32.673644;IP;128.1.77.226;2035;52.94.225.248;http;[S];141777539:141777659;;;120
07:48:32.673660;IP;128.1.77.226;2036;52.94.225.248;http;[S];573461557:573461677;;;120
07:48:32.673677;IP;128.1.77.226;2037;52.94.225.248;http;[S];1059689746:1059689866;;;120
07:48:32.673693;IP;128.1.77.226;2038;52.94.225.248;http;[S];530541022:530541142;;;120
07:48:32.673710;IP;128.1.77.226;2039;52.94.225.248;http;[S];901501861:901501981;;;120
07:48:32.673726;IP;128.1.77.226;2040;52.94.225.248;http;[S];149129691:149129811;;;120
07:48:32.673742;IP;128.1.77.226;2041;52.94.225.248;http;[S];1288965485:1288965605;;;120
07:48:32.673759;IP;128.1.77.226;2042;52.94.225.248;http;[S];1983049769:1983049889;;;120
07:48:32.673776;IP;128.1.77.226;2043;52.94.225.248;http;[S];1898853567:1898853687;;;120
07:48:32.673792;IP;128.1.77.226;2044;52.94.225.248;http;[S];2016889580:2016889700;;;120
07:48:32.673809;IP;128.1.77.226;2045;52.94.225.248;http;[S];565683921:565684041;;;120
07:48:32.673825;IP;128.1.77.226;2046;52.94.225.248;http;[S];816359261:816359381;;;120
07:48:32.673841;IP;128.1.77.226;2047;52.94.225.248;http;[S];524158125:524158245;;;120
07:48:32.673858;IP;128.1.77.226;2048;52.94.225.248;http;[S];450176443:450176563;;;120
07:48:32.673874;IP;128.1.77.226;nfs;52.94.225.248;http;[S];770115138:770115258;;;120
07:48:32.673891;IP;128.1.77.226;2050;52.94.225.248;http;[S];94787653:94787773;;;120
07:48:32.673907;IP;128.1.77.226;2051;52.94.225.248;http;[S];1811276042:1811276162;;;120
07:48:32.673924;IP;128.1.77.226;2052;52.94.225.248;http;[S];1105461722:1105461842;;;120
07:48:32.673941;IP;128.1.77.226;knetd;52.94.225.248;http;[S];470755073:470755193;;;120
07:48:32.673957;IP;128.1.77.226;2054;52.94.225.248;http;[S];760952661:760952781;;;120
07:48:32.673973;IP;128.1.77.226;2055;52.94.225.248;http;[S];784132257:784132377;;;120
07:48:32.673990;IP;128.1.77.226;2056;52.94.225.248;http;[S];1585760925:1585761045;;;120
07:48:32.674006;IP;128.1.77.226;2057;52.94.225.248;http;[S];1414475405:1414475525;;;120
07:48:32.674023;IP;128.1.77.226;2058;52.94.225.248;http;[S];1015044811:1015044931;;;120
07:48:32.674039;IP;128.1.77.226;2059;52.94.225.248;http;[S];1087980335:1087980455;;;120
07:48:32.674056;IP;128.1.77.226;2060;52.94.225.248;http;[S];1268276017:1268276137;;;120
07:48:32.674072;IP;128.1.77.226;2061;52.94.225.248;http;[S];209866329:209866449;;;120
07:48:32.674089;IP;128.1.77.226;2062;52.94.225.248;http;[S];1734426916:1734427036;;;120
07:48:32.674105;IP;128.1.77.226;2063;52.94.225.248;http;[S];455031934:455032054;;;120
07:48:32.674121;IP;128.1.77.226;2064;52.94.225.248;http;[S];872906240:872906360;;;120
07:48:32.674138;IP;128.1.77.226;2065;52.94.225.248;http;[S];2062380868:2062380988;;;120
07:48:32.674155;IP;128.1.77.226;2066;52.94.225.248;http;[S];2017749710:2017749830;;;120
07:48:32.674171;IP;128.1.77.226;2067;52.94.225.248;http;[S];1312474323:1312474443;;;120
07:48:32.674188;IP;128.1.77.226;2068;52.94.225.248;http;[S];1006244454:1006244574;;;120
07:48:32.674205;IP;128.1.77.226;2069;52.94.225.248;http;[S];1629601124:1629601244;;;120
07:48:32.674221;IP;128.1.77.226;2070;52.94.225.248;http;[S];1936562547:1936562667;;;120
07:48:32.674238;IP;128.1.77.226;2071;52.94.225.248;http;[S];2076258414:2076258534;;;120
07:48:32.674255;IP;128.1.77.226;2072;52.94.225.248;http;[S];1190170563:1190170683;;;120
07:48:32.674271;IP;128.1.77.226;2073;52.94.225.248;http;[S];1261348763:1261348883;;;120
07:48:32.674296;IP;128.1.77.226;2074;52.94.225.248;http;[S];2041162932:2041163052;;;120
07:48:32.674316;IP;128.1.77.226;2075;52.94.225.248;http;[S];1251535354:1251535474;;;120
07:48:32.674336;IP;128.1.77.226;2076;52.94.225.248;http;[S];1605633599:1605633719;;;120
07:48:32.674355;IP;128.1.77.226;2077;52.94.225.248;http;[S];1772333280:1772333400;;;120
07:48:32.674374;IP;128.1.77.226;2078;52.94.225.248;http;[S];128308873:128308993;;;120
07:48:32.674393;IP;128.1.77.226;2079;52.94.225.248;http;[S];1418704119:1418704239;;;120
07:48:32.674412;IP;128.1.77.226;2080;52.94.225.248;http;[S];2118666858:2118666978;;;120
07:48:32.674429;IP;128.1.77.226;2081;52.94.225.248;http;[S];175501097:175501217;;;120
07:48:32.674445;IP;128.1.77.226;2082;52.94.225.248;http;[S];1695450174:1695450294;;;120
07:48:32.674462;IP;128.1.77.226;2083;52.94.225.248;http;[S];1341524867:1341524987;;;120
07:48:32.674478;IP;128.1.77.226;2084;52.94.225.248;http;[S];1731963898:1731964018;;;120
07:48:32.674495;IP;128.1.77.226;2085;52.94.225.248;http;[S];1480236279:1480236399;;;120
07:48:32.674511;IP;128.1.77.226;gnunet;52.94.225.248;http;[S];1370474268:1370474388;;;120
07:48:32.674527;IP;128.1.77.226;2087;52.94.225.248;http;[S];840955142:840955262;;;120
07:48:32.674544;IP;128.1.77.226;2088;52.94.225.248;http;[S];1306154308:1306154428;;;120
07:48:32.674573;IP;128.1.77.226;2089;52.94.225.248;http;[S];1633632927:1633633047;;;120
07:48:32.674590;IP;128.1.77.226;2090;52.94.225.248;http;[S];763887688:763887808;;;120
07:48:32.674607;IP;128.1.77.226;2091;52.94.225.248;http;[S];2112678256:2112678376;;;120
07:48:32.674624;IP;128.1.77.226;2092;52.94.225.248;http;[S];1594903664:1594903784;;;120
07:48:32.674640;IP;128.1.77.226;2093;52.94.225.248;http;[S];944990828:944990948;;;120
07:48:32.674657;IP;128.1.77.226;2094;52.94.225.248;http;[S];617971682:617971802;;;120
07:48:32.674673;IP;128.1.77.226;2095;52.94.225.248;http;[S];1486752466:1486752586;;;120
07:48:32.674690;IP;128.1.77.226;2096;52.94.225.248;http;[S];1318746753:1318746873;;;120
07:48:32.674706;IP;128.1.77.226;2097;52.94.225.248;http;[S];2131704252:2131704372;;;120
07:48:32.674723;IP;128.1.77.226;2098;52.94.225.248;http;[S];943131992:943132112;;;120
07:48:32.674739;IP;128.1.77.226;2099;52.94.225.248;http;[S];906758075:906758195;;;120
07:48:32.674756;IP;128.1.77.226;2100;52.94.225.248;http;[S];1504699976:1504700096;;;120
07:48:32.674773;IP;128.1.77.226;rtcm-sc104;52.94.225.248;http;[S];378552946:378553066;;;120
07:48:32.674789;IP;128.1.77.226;2102;52.94.225.248;http;[S];1752059049:1752059169;;;120
07:48:32.674806;IP;128.1.77.226;2103;52.94.225.248;http;[S];372937903:372938023;;;120
07:48:32.674822;IP;128.1.77.226;2104;52.94.225.248;http;[S];1797505567:1797505687;;;120
07:48:32.674839;IP;128.1.77.226;eklogin;52.94.225.248;http;[S];1624474030:1624474150;;;120
07:48:32.674855;IP;128.1.77.226;2106;52.94.225.248;http;[S];1105378646:1105378766;;;120
07:48:32.674872;IP;128.1.77.226;2107;52.94.225.248;http;[S];1845853015:1845853135;;;120
07:48:32.674888;IP;128.1.77.226;2108;52.94.225.248;http;[S];1323263120:1323263240;;;120
07:48:32.674905;IP;128.1.77.226;2109;52.94.225.248;http;[S];1813401483:1813401603;;;120
07:48:32.674922;IP;128.1.77.226;2110;52.94.225.248;http;[S];440004927:440005047;;;120
07:48:32.674938;IP;128.1.77.226;kx;52.94.225.248;http;[S];1469223958:1469224078;;;120
07:48:32.674955;IP;128.1.77.226;2112;52.94.225.248;http;[S];781592379:781592499;;;120
07:48:32.674972;IP;128.1.77.226;2113;52.94.225.248;http;[S];72560363:72560483;;;120
07:48:32.674988;IP;128.1.77.226;2114;52.94.225.248;http;[S];683652778:683652898;;;120
07:48:32.675005;IP;128.1.77.226;2115;52.94.225.248;http;[S];51866226:51866346;;;120
07:48:32.675090;IP;BP-Linux8;ssh;192.168.190.222;61604;[P.];925:961;116;options|nop,nop,TS|val|136698216|ecr|2033250543;36
07:48:32.675185;IP;BP-Linux8;ssh;192.168.190.222;61604;[P.];961:1201;116;options|nop,nop,TS|val|136698216|ecr|2033250543;240
07:48:32.675281;IP;BP-Linux8;ssh;192.168.190.222;61604;[P.];1201:1313;116;options|nop,nop,TS|val|136698216|ecr|2033250543;112
07:48:32.675488;IP;BP-Linux8;ssh;192.168.190.222;61604;[P.];1313:1381;116;options|nop,nop,TS|val|136698216|ecr|2033250543;68
07:48:32.676827;IP;192.168.190.222;61604;BP-Linux8;ssh;[.];;889;options|nop,nop,TS|val|2033250549|ecr|136698215;0
07:48:32.676937;IP;192.168.190.222;61604;BP-Linux8;ssh;[.];;925;options|nop,nop,TS|val|2033250549|ecr|136698215;0
07:48:32.680412;IP;192.168.190.222;61604;BP-Linux8;ssh;[.];;961;options|nop,nop,TS|val|2033250552|ecr|136698216;0
07:48:32.680532;IP;192.168.190.222;61604;BP-Linux8;ssh;[.];;1201;options|nop,nop,TS|val|2033250552|ecr|136698216;0
07:48:32.680550;IP;192.168.190.222;61604;BP-Linux8;ssh;[.];;1313;options|nop,nop,TS|val|2033250552|ecr|136698216;0
07:48:32.680655;IP;192.168.190.222;61604;BP-Linux8;ssh;[.];;1381;options|nop,nop,TS|val|2033250552|ecr|136698216;0
07:48:33.302595;IP;BP-Linux8;;192.168.115;255;;9;;;64
07:48:33.303107;IP;192.168.115;2;BP-Linux8;;;9;;;64
07:48:33.303183;IP;BP-Linux8;ssh;192.168.190.222;61613;[P.];1113:1213;36;options|nop,nop,TS|val|136698373|ecr|2033250183;100
07:48:33.308451;IP;192.168.190.222;61613;BP-Linux8;ssh;[.];;1213;options|nop,nop,TS|val|2033251173|ecr|136698373;0
07:48:33.666547;IP;BP-Linux8;44238;ns1.lan.rt;domain;;;;;
07:48:33.693646;IP;ns1.lan.rt;domain;BP-Linux8;44238;;;;;
07:48:34.302594;IP;BP-Linux8;;192.168.115;255;;10;;;64
07:48:34.303113;IP;192.168.115;2;BP-Linux8;;;10;;;64
07:48:34.303190;IP;BP-Linux8;ssh;192.168.190.222;61613;[P.];1213:1313;36;options|nop,nop,TS|val|136698623|ecr|2033251173;100
07:48:34.308520;IP;192.168.190.222;61613;BP-Linux8;ssh;[.];;1313;options|nop,nop,TS|val|2033252157|ecr|136698623;0
07:48:35.302594;IP;BP-Linux8;;192.168.115;255;;11;;;64
07:48:35.303173;IP;192.168.115;2;BP-Linux8;;;11;;;64
07:48:35.303250;IP;BP-Linux8;ssh;192.168.190.222;61613;[P.];1313:1413;36;options|nop,nop,TS|val|136698873|ecr|2033252157;100
07:48:35.308626;IP;192.168.190.222;61613;BP-Linux8;ssh;[.];;1413;options|nop,nop,TS|val|2033253135|ecr|136698873;0
07:48:36.302593;IP;BP-Linux8;;192.168.115;255;;12;;;64
07:48:36.303103;IP;192.168.115;2;BP-Linux8;;;12;;;64
07:48:36.303182;IP;BP-Linux8;ssh;192.168.190.222;61613;[P.];1413:1513;36;options|nop,nop,TS|val|136699123|ecr|2033253135;100
07:48:36.308472;IP;192.168.190.222;61613;BP-Linux8;ssh;[.];;1513;options|nop,nop,TS|val|2033254112|ecr|136699123;0
07:48:37.302595;IP;BP-Linux8;;192.168.115;255;;13;;;64
07:48:37.303143;IP;192.168.115;2;BP-Linux8;;;13;;;64
07:48:37.303219;IP;BP-Linux8;ssh;192.168.190.222;61613;[P.];1513:1613;36;options|nop,nop,TS|val|136699373|ecr|2033254112;100
07:48:37.308562;IP;192.168.190.222;61613;BP-Linux8;ssh;[.];;1613;options|nop,nop,TS|val|2033255097|ecr|136699373;0
07:48:38.302594;IP;BP-Linux8;;192.168.115;255;;14;;;64
07:48:38.303102;IP;192.168.115;2;BP-Linux8;;;14;;;64
07:48:38.303179;IP;BP-Linux8;ssh;192.168.190.222;61613;[P.];1613:1713;36;options|nop,nop,TS|val|136699623|ecr|2033255097;100
07:48:38.308701;IP;192.168.190.222;61613;BP-Linux8;ssh;[.];;1713;options|nop,nop,TS|val|2033256095|ecr|136699623;0
07:48:39.302593;IP;BP-Linux8;;192.168.115;255;;15;;;64
07:48:39.303103;IP;192.168.115;2;BP-Linux8;;;15;;;64
07:48:39.303187;IP;BP-Linux8;ssh;192.168.190.222;61613;[P.];1713:1813;36;options|nop,nop,TS|val|136699873|ecr|2033256095;100
07:48:39.308665;IP;192.168.190.222;61613;BP-Linux8;ssh;[.];;1813;options|nop,nop,TS|val|2033257093|ecr|136699873;0
